3,451424231;-4,855874251
3,691367604;-3,322511214
1,566575512;-1,108402186
-0,937368245;-4,762280133
-2,660117151;-3,634082367
-1,939570987;-3,31135225
0,154641481;-1,649641305
-3,631092739;-2,801539553
-1,290582115;-0,272968301
0,104403261;-0,105296968
1,074719076;-1,0535601
3,904318238;-1,648650044
-0,548966135;-4,744705899
0,77604222;1,278687122
-2,639350342;-4,159933077
1,563063795;-4,566972349
-2,219620786;-3,540319624
4,225909453;-1,668731262
-1,445918004;-0,463317134
-0,403945628;3,021038901
3,547823322;-4,321678799
-3,481917553;-4,442739752
-1,782931735;-3,038981658
4,074053732;-4,576485709
-2,148048142;-2,523919454
-1,02079082;-0,479627289
-0,343701433;1,337776453
-1,323768774;-1,416871363
-4,039418741;-1,111328811
-4,451920799;-4,404994667
4,989705423;-4,979711919
-0,841132519;-4,699525037
2,638987243;-2,973340778
-4,195777095;-2,79023115
-2,155032916;-2,483768008
3,952678367;-3,692209432
-4,973276079;-0,26038269
-0,532554896;-2,894349722
3,838899934;-3,554929307
-0,142878819;0,19351017
0,612470016;1,827337053
-2,307828106;-1,387890727
0,998000348;0,107851172
-4,52968822;-4,773155402
-0,478795763;1,813974131
2,66533272;-4,793020939
-1,531750735;-3,193978841
3,226388618;-4,283904471
1,541190464;-3,032051705
2,759838059;-3,777257142
-1,654699564;-2,965910625
-0,35585378;-0,402924582
4,391484947;-0,526215358
-0,744069933;-0,819888564
-3,024938271;-4,915169316
-4,843542245;-4,576098358
1,612431043;-4,581232453
-0,203766345;-4,331767005
-3,272943138;-4,604827145
4,036708916;-1,760283992
1,651251942;-4,341956335
1,48571676;-0,716086135
0,366538428;0,597843306
-0,756927973;-2,726628747
2,612523958;-4,61383126
0,330735022;-1,828957454
-3,8464983;-2,395133296
0,370047301;-1,866299503
-0,624091503;0,835144731
-2,466366978;-4,429403039
0,097938332;-2,977389506
-0,368550294;-4,530975753
-4,480795004;-3,775514825
0,445068149;0,113948447
-4,090173169;-1,440952995
4,196692463;-0,759642901
-4,512646218;-1,331070862
4,995900007;-3,209548497
-3,127307187;-4,956800325
-1,912061149;-3,587934616
-1,937251148;-1,507645882
4,457243052;-4,190687396
1,791582461;-2,209745094
3,267362675;-4,006991972
-2,439608031;-2,100044585
-2,334516539;-1,987770234
3,663827072;-3,23799735
-3,926783503;-2,37883785
1,713734194;-0,361369624
-3,948695733;-2,431021011
0,288584005;3,229417205
1,09515947;0,203461103
4,593623676;-2,301732777
2,566158556;-4,701767684
-4,562082709;-2,714337448
-2,10547792;-4,79195136
0,76294762;-3,581047354
0,023889081;-2,943614231
-2,419666411;-4,087881712
-4,704545743;-1,518705435
-1,664807396;-2,579159227
-1,689588471;-1,881123978
1,021972096;-2,387845227
-3,732067285;-4,998630618
-1,616012233;-1,089869942
1,580151827;-3,365030456
-0,111581422;-4,735377395
1,649360524;-4,112399079
0,61300372;-0,097322675
-4,275855764;-2,491852197
0,747934314;-2,638836464
-1,949661851;-4,40378271
2,495228269;-2,225536448
-1,102171127;-2,494403592
1,590334642;-1,865710065
-1,866053583;-2,694744246
4,009433452;-3,164551822
2,417431554;-2,587696997
3,209310817;-4,58475237
-1,620341822;-1,687173751
-3,80637883;-2,396032796
1,795468811;-0,070915672
1,034002125;-3,473417975
0,199957179;-1,821710794
-3,619947659;-3,232035896
0,437886022;1,977939479
2,133443379;-1,065349108
-3,937492196;-3,007779761
-2,307834486;-2,84976706
3,23224319;-4,144105934
-2,50267299;-2,561711254
1,358759508;-2,208659331
-1,02418804;0,175684705
3,104419763;-4,397842546
0,275615861;-0,030176771
-1,431958392;-4,66897074
-0,316066766;-2,136596433
0,179244452;2,623947598
2,459699004;-2,587570545
1,522999976;-2,329465938
-1,815005342;-2,977764167
1,642843577;-4,679089104
-4,956738103;-1,511493707
-0,636443551;1,877616678
-3,406620908;-4,99539215
-1,851887351;-2,190202115
-4,869783726;-0,151769923
0,238359043;-1,867795518
-4,092437796;-3,452479698
-2,591107977;-3,572064798
-2,559265033;-4,956616953
3,012327584;-3,98609982
-2,444418333;-4,885100853
-2,585924008;-2,705173771
-4,699305067;-0,616688995
0,665065169;-1,402660466
2,889136269;-4,526847841
1,212201499;-0,962414247
-0,572268253;-2,43956062
-0,685429925;-2,002288104
1,643786699;-2,502336008
1,442052027;-1,566525171
-4,24809194;-4,232911138
0,514019125;-0,032318298
2,29550327;-3,465239483
-4,618691551;-4,505839984
-1,379309222;-1,046926153
-0,587070341;-4,797270778
-0,856056669;-2,214083308
3,392066751;-4,392039899
0,222484261;3,498624365
2,10041155;-3,643698919
-4,976684447;-4,072146981
-3,965420263;-2,480375464
4,858846011;-1,083875509
-0,427687482;1,376129913
1,144700465;0,049664212
4,958795541;-3,472985469
-3,762027239;-3,967326661
-2,243792216;-3,747908582
-4,032371342;-3,390257059
0,95231827;-2,752506154
-0,943510844;-0,779771031
-4,573224046;-1,951638217
-0,347366054;1,066782303
-4,697607472;-3,157392695
1,386260053;-4,804653012
4,018186074;-2,760169025
2,38824035;-4,094910876
-3,829521943;-1,941745895
-1,532928094;-2,492574906

